x [nm]	y [nm]
-286.96	446.44
-280.83	436.55
-284.80	438.45
-273.13	440.36
-271.90	438.26
-285.90	434.92
-279.80	437.30
-275.33	438.58
-277.23	431.18
-275.63	428.90
-282.90	432.91
-274.73	437.08
-281.83	445.81
-276.93	444.80
-277.07	442.42
-282.47	443.24
-272.67	446.15
-285.43	435.26
-279.97	442.20
-273.27	438.93
-280.00	435.11
-288.53	437.05
-282.46	437.27
-273.00	435.07
-284.07	445.11
-287.50	443.67
-283.17	438.83
-289.93	445.59
-282.10	434.27
-274.43	438.55
-277.36	432.00
-289.87	443.82
-280.30	445.48
-292.10	431.50
-279.57	428.31
-277.20	437.31
-287.63	428.86
-273.73	423.40
-276.13	431.19
-279.43	443.75
-279.20	425.96
-282.23	438.39
-282.10	441.80
-290.73	443.72
-280.70	435.95
-294.00	440.28
-287.07	439.05
-282.70	430.36
-285.83	437.46
-288.60	443.01
-289.40	431.51
-287.03	437.42
-292.80	437.43
-286.47	429.48
-279.20	428.73
-292.90	442.79
-279.60	436.93
-292.73	443.15
-283.43	430.96
-289.76	430.53
-293.83	440.29
-279.70	435.83
-278.43	439.44
-277.73	448.63
-286.70	438.40
-287.60	433.39
-289.67	447.00
-292.93	439.49
-283.13	439.98
-283.77	436.47
-288.23	445.08
-281.37	433.57
-273.70	434.85
-287.13	422.54
-274.87	433.16
-276.73	440.06
-274.87	441.79
-284.03	434.14
-277.40	439.72
-269.53	439.50
-273.50	437.32
-287.33	439.83
-288.63	436.36
-276.10	435.51
-278.17	424.95
-271.97	436.33
-275.87	444.95
-275.70	447.55
-279.60	442.77
-281.43	430.38
-278.13	437.23
-275.97	417.61
-283.40	435.27
-284.23	441.65
-281.57	448.28
-281.23	440.70
-280.50	444.90
-293.77	445.03
-282.23	433.57
-281.90	436.56
-278.10	439.76
-284.70	438.94
-284.47	438.57
-276.37	437.73
-288.23	432.52
-290.17	435.70
-271.83	426.83
-298.53	426.07
-283.77	442.97
-285.07	433.46
-285.70	428.73
-285.80	435.47
-286.13	431.67
-285.67	433.61
-280.83	426.87
-292.53	436.13
-287.60	436.53
-282.57	426.92
-286.30	429.76
-282.00	438.72
-288.07	428.41
-280.57	431.50
-283.93	432.12
-296.80	450.42
-275.53	437.40
-275.57	435.12
-288.17	448.40
-289.07	441.74
-281.73	438.25
-289.80	433.96
-282.17	437.70
-284.70	435.49
-281.50	431.92
-284.47	430.35
-286.50	427.07
-284.33	447.23
-288.23	431.62
-282.90	440.13
-285.93	429.89
-278.00	435.13
-291.20	443.82
-289.87	437.81
-280.73	425.57
-285.70	436.02
-288.67	435.31
-278.46	432.78
-287.97	431.46
-287.43	430.88
-289.77	434.67
-280.00	442.97
-279.57	438.56
-275.20	429.51
-287.33	438.41
-288.10	436.76
-285.23	429.55
-289.20	432.54
-288.40	433.12
-290.70	440.65
-296.97	435.97
-289.46	433.18
-284.33	435.16
-289.60	440.17
-291.50	437.04
-281.73	438.33
-285.67	430.84
-298.96	441.24
-306.73	445.20
-289.17	430.74
-286.40	430.93
-295.67	433.37
-292.70	433.44
-288.87	432.37
-294.96	439.02
-285.27	438.34
-283.40	436.98
-293.07	441.18
-283.20	431.10
-288.47	439.10
-275.87	436.35
-291.00	442.48
-288.77	425.82
-289.13	442.76
-279.87	428.52
-282.20	421.97
-290.80	439.61
-295.23	441.93
-285.63	433.08
-279.47	436.91
-297.27	433.60
-280.67	435.19
-284.17	426.87
-286.73	432.31
-293.67	433.32
-291.50	440.90
-290.43	430.88
-291.43	441.17
-284.80	432.85
-286.33	438.39
-288.20	443.33
-286.20	429.22
-287.46	442.69
-283.10	435.84
-284.07	437.61
-280.13	433.83
-278.93	431.62
-281.33	429.03
-285.00	426.27
-297.13	426.74
-286.23	438.56
-281.37	428.97
-280.07	436.32
-291.90	431.03
-283.33	433.91
-284.30	436.86
-291.57	445.79
-295.57	437.39
-284.47	439.76
-281.03	435.97
-286.90	432.43
-278.63	449.18
-285.13	441.09
-292.40	435.57
-299.33	444.57
-272.83	443.76
-279.83	443.19
-287.67	431.05
-284.73	445.95
-281.93	431.11
-285.83	429.36
-293.87	438.05
-279.30	439.01
-285.93	431.77
-278.63	436.91
-288.73	442.22
-298.30	445.89
-299.57	443.54
-305.87	455.46
-303.13	447.90
-298.03	440.18
-297.96	443.06
-300.23	452.60
-303.83	451.79
-296.53	451.45
-294.87	434.97
-299.83	447.12
-300.43	451.95
-294.40	446.46
-307.27	446.01
-298.40	443.53
-296.70	444.73
-302.00	441.32
-316.83	457.58
-300.30	452.18
-299.20	445.59
-302.60	442.10
-299.57	435.61
-296.57	445.82
-300.17	458.18
-303.27	440.98
-294.37	445.88
-297.40	447.57
-304.60	446.43
-304.17	447.13
-296.17	461.50
-308.17	447.72
-296.37	436.38
-302.07	459.68
-295.60	441.67
-302.30	447.00
-301.60	450.63
-300.80	442.65
-306.43	453.87
-302.63	453.76
-302.83	440.37
-293.33	451.10
-306.67	454.49
-303.80	452.07
-296.23	442.07
-302.00	449.71
-307.50	453.42
-293.70	440.27
-307.00	441.78
-300.20	450.44
-301.90	445.76
-296.43	455.30
-303.17	445.86
-309.87	451.64
-297.90	443.43
-297.83	448.15
-310.17	459.07
-316.57	448.40
-311.90	452.92
-308.53	450.21
-308.07	455.61
-297.10	444.01
-312.73	455.81
-308.70	448.74
-312.33	456.73
-301.73	443.43
-310.37	447.96
-300.30	444.43
-309.57	443.39
-306.83	433.53
-307.47	450.79
-296.43	448.40
-311.90	454.45
-305.60	455.67
-297.53	444.12
-300.30	444.76
-312.73	452.49
-309.47	459.07
-303.40	444.98
-305.90	460.35
-302.63	448.84
-307.13	440.90
-308.07	451.74
-305.77	453.57
-298.50	451.00
-300.20	460.78
-308.00	460.75
-301.23	462.87
-305.40	462.63
-306.60	455.98
-308.03	466.22
-310.63	448.05
-292.70	458.48
-295.87	461.12
-301.53	458.14
-305.63	450.67
-306.03	448.87
-296.53	452.70
-311.07	462.04
-308.50	448.83
-316.83	457.72
-301.37	462.11
-303.60	459.60
-309.23	451.55
-310.47	453.72
-304.80	460.86
-304.80	457.84
-320.07	458.03
-306.63	444.00
-310.77	468.37
-308.03	458.54
-309.03	467.72
-299.07	459.19
-300.33	465.69
-305.17	469.51
-295.20	466.38
-297.00	457.10
-311.63	454.55
-308.13	461.81
-307.83	456.62
-307.00	461.99
-307.53	466.44
-308.50	455.03
-318.33	456.77
-315.40	463.11
-311.60	466.39
-302.07	457.19
-309.80	461.41
-314.57	453.93
-313.00	476.54
-305.17	466.18
-304.57	469.85
-317.37	474.27
-315.27	467.70
-306.67	457.48
-313.27	471.95
-309.87	471.49
-309.53	474.26
-319.00	471.12
-309.50	462.79
-314.43	465.76
-317.27	465.36
-303.30	464.37
-317.97	457.33
-319.00	466.02
-314.43	462.29
-310.87	464.69
-311.83	467.99
-307.17	462.50
-313.63	459.79
-311.87	470.47
-314.07	470.43
-321.87	464.14
-323.97	474.27
-319.67	462.53
-311.96	455.41
-318.73	459.29
-314.40	469.83
-313.07	454.51
-313.60	465.72
-310.20	450.13
-316.47	463.70
-321.33	466.18
-317.93	465.64
-320.53	463.63
-318.83	456.91
-314.67	466.47
-317.03	458.05
-313.33	458.48
-315.43	467.30
-313.00	468.88
-318.10	466.28
-303.13	452.78
-327.17	458.36
-314.63	457.93
-309.96	465.70
-311.46	461.14
-315.33	468.25
-318.20	474.50
-310.07	461.15
-310.53	474.03
-320.03	468.89
-307.73	456.23
-304.90	470.37
-316.87	478.56
-311.03	474.71
-321.17	475.60
-328.67	485.51
-311.93	460.60
-318.80	463.11
-316.77	466.07
-300.10	472.48
-309.93	465.93
-315.60	472.11
-314.93	467.69
-307.30	452.55
-322.63	468.69
-305.70	465.81
-312.00	460.31
-314.10	467.25
-316.07	471.60
-325.86	465.32
-310.07	472.73
-325.37	469.08
-311.20	472.05
-318.70	475.61
-312.67	469.37
-319.63	462.17
-322.46	471.59
-316.97	459.75
-309.27	469.43
-311.63	457.82
-308.80	468.40
-310.53	470.45
-313.73	457.15
-317.50	465.79
-322.50	474.69
-301.50	475.71
-318.46	466.12
-316.90	466.58
-327.17	476.06
-310.70	477.77
-311.07	463.43
-303.13	479.90
-308.30	465.14
-326.20	475.38
-318.90	476.39
-316.60	478.80
-323.63	461.29
-312.90	478.20
-312.47	480.40
-310.17	474.06
-316.17	485.82
-301.53	460.89
-318.33	484.12
-322.03	469.98
-307.67	487.47
-314.86	468.84
-314.80	474.36
-310.90	476.98
-310.00	481.96
-319.80	463.16
-315.17	482.06
-321.33	487.36
-316.73	475.72
-317.57	471.27
-301.63	476.62
-303.13	468.07
-312.07	480.91
-320.46	477.15
-323.77	469.10
-312.30	490.72
-313.23	482.66
-312.00	480.41
-313.60	479.61
-308.10	481.84
-317.40	481.52
-310.80	477.49
-314.30	484.50
-307.10	482.54
-312.86	478.85
-315.10	481.95
-310.80	480.88
-311.47	485.38
-317.57	478.60
-318.93	482.78
-316.43	485.26
-313.90	486.25
-308.37	478.80
-310.77	476.36
-310.30	476.68
-310.90	472.95
-315.73	495.78
-318.33	489.27
-314.40	482.37
-314.13	480.28
-312.73	475.62
-319.20	478.50
-310.90	483.66
-317.57	471.79
-313.63	484.90
-312.60	480.56
-312.40	470.39
-313.96	490.25
-311.37	484.34
-327.83	483.98
-319.33	471.51
-316.27	483.50
-311.90	481.62
-316.73	478.37
-314.43	484.29
-314.17	466.30
-311.23	476.22
-308.67	471.52
-310.67	463.37
-320.73	482.61
-321.83	476.46
-319.27	467.94
-315.30	484.79
-316.77	469.45
-307.67	477.38
-320.87	495.69
-310.40	472.25
-319.80	478.26
-311.83	491.72
-312.30	474.56
-311.60	478.47
-311.77	475.27
-312.53	476.17
-311.07	475.75
-315.93	475.01
-305.33	488.44
-318.13	482.40
-321.63	478.51
-313.76	487.18
-319.00	481.19
-312.43	474.38
-313.10	475.09
-315.20	473.34
-312.43	478.88
-311.67	481.69
-308.40	476.89
-313.17	474.28
-324.03	480.92
-314.17	481.09
-319.73	469.22
-311.46	479.41
-307.13	471.98
-312.70	475.73
-308.33	480.37
-314.73	483.08
-318.96	481.47
-315.90	482.05
-303.60	479.95
-314.50	458.90
-314.13	472.75
-316.33	471.32
-311.30	476.03
-315.57	483.93
-313.60	478.76
-313.67	487.19
-318.27	484.50
-322.40	479.56
-322.80	486.29
-311.00	463.58
-319.33	484.48
-319.86	491.94
-310.60	477.39
-311.50	487.28
-315.50	486.66
-311.93	483.26
-323.23	491.19
-313.03	481.63
-315.83	485.69
-316.87	470.80
-312.60	473.42
-312.50	484.28
-317.36	475.76
-322.10	481.35
-314.30	490.87
-311.87	476.81
-314.23	480.18
-308.46	480.84
-316.70	494.35
-318.07	481.35
-310.53	475.06
-309.73	485.46
-322.43	483.23
-323.00	490.71
-312.93	477.76
-323.90	483.35
-308.20	487.44
-307.60	480.23
-321.20	486.17
-321.67	498.77
-318.83	479.66
-311.17	485.47
-325.37	479.31
-303.87	478.06
-316.73	489.94
-304.43	478.45
-320.47	475.58
-317.07	485.41
-310.70	467.54
-323.43	482.88
-321.07	476.97
-317.43	473.10
-311.23	476.70
-314.13	479.97
-322.83	488.04
-312.27	485.16
-327.40	484.58
-316.13	487.93
-311.10	472.74
-328.07	493.34
-322.53	493.48
-328.40	484.08
-323.63	472.48
-316.90	483.97
-316.63	486.56
-315.10	469.47
-319.97	485.56
-322.73	491.34
-320.70	483.26
-312.23	464.99
-319.73	476.08
-313.97	475.76
-310.67	480.33
-321.50	470.94
-310.23	478.93
-328.33	484.78
-320.83	494.06
-312.23	499.34
-325.63	488.39
-316.90	486.71
-319.90	486.84
-315.17	483.72
-316.53	487.22
-318.93	489.61
-317.73	477.64
-310.20	492.31
-310.33	495.25
-319.00	489.45
-310.10	483.13
-315.23	484.24
-313.67	492.62
-325.37	499.58
-323.13	481.46
-307.80	498.61
-305.70	478.87
-321.40	497.72
-306.07	481.46
-322.87	508.18
-317.17	501.96
-305.83	490.78
-319.53	488.87
-311.23	493.35
-317.87	492.54
-322.27	495.27
-320.20	478.02
-322.53	488.52
-312.73	492.12
-312.76	489.36
-317.40	492.55
-316.00	487.80
-313.43	487.81
-310.53	482.18
-315.00	483.22
-314.90	489.42
-320.96	482.59
-316.73	474.89
-314.83	496.52
-311.30	482.98
-320.96	482.42
-306.57	481.65
-310.36	492.96
-320.50	497.32
-314.13	485.35
-327.30	490.56
-322.10	487.40
-318.53	487.29
-320.37	493.26
-311.03	489.04
-321.77	490.41
-312.07	497.18
-314.53	487.93
-321.63	489.28
-311.96	482.10
-320.57	492.97
-317.07	498.78
-317.13	486.22
-321.43	491.92
-309.03	484.15
-306.53	491.17
-300.17	484.16
-318.43	496.67
-319.73	493.87
-321.27	496.01
-322.73	493.50
-325.27	493.42
-321.80	480.51
-323.03	493.08
-326.36	483.81
-310.57	477.53
-314.50	490.85
-309.30	493.94
-307.80	485.99
-324.00	493.73
-321.90	490.06
-325.57	495.75
-329.67	484.45
-318.03	488.11
-327.33	485.70
-332.80	492.96
-312.60	481.50
-315.00	476.03
-328.83	487.30
-328.16	486.00
-323.73	486.76
-331.50	482.93
-317.57	488.32
-316.17	490.98
-329.43	483.44
-323.86	491.23
-330.03	501.26
-316.93	500.38
-315.10	489.46
-324.46	499.27
-334.73	494.98
-317.13	481.69
-330.37	487.13
-310.77	485.30
-323.63	479.55
-312.87	481.99
-318.17	495.75
-318.43	502.04
-323.80	494.72
-325.27	495.55
-316.80	500.12
-315.63	482.50
-316.87	481.89
-320.03	490.00
-319.23	483.98
-314.40	487.14
-314.17	487.37
-313.63	497.35
-324.03	480.67
-320.03	486.27
-310.53	482.13
-321.57	482.56
-319.17	493.37
-311.90	487.28
-323.87	484.43
-325.57	483.55
-323.70	487.29
-328.03	495.39
-319.43	491.48
-318.40	492.74
-316.83	489.08
-319.37	480.72
-325.36	483.16
-315.03	487.31
-318.13	495.80
-319.87	481.65
-319.27	486.64
-313.00	493.36
-319.97	492.27
-322.47	481.81
-326.50	489.26
-305.13	497.34
-318.86	489.80
-316.27	492.78
-322.46	489.22
-327.17	493.23
-320.50	498.97
-315.13	491.66
-323.77	494.89
-324.63	502.41
-325.27	502.77
-314.96	494.57
-328.57	502.95
-305.33	502.09
-314.50	500.39
-333.40	511.35
-313.37	507.61
-317.83	491.54
-319.77	495.30
-321.97	500.55
-318.73	506.74
-314.57	495.07
-313.07	483.76
-308.67	487.69
-321.10	500.76
-320.90	499.56
-322.30	491.37
-320.70	502.16
-308.83	505.09
-309.57	491.72
-315.20	489.01
-316.50	494.89
-323.73	505.04
-337.50	504.47
-323.23	506.96
-314.53	486.46
-322.70	506.79
-311.60	497.25
-315.57	490.39
-315.60	496.35
-327.96	491.99
-330.33	493.37
-321.10	492.20
-324.83	500.00
-314.23	492.43
-313.97	494.13
-323.07	491.74
-316.83	497.31
-317.90	490.96
-315.10	496.61
-330.13	494.97
-323.13	489.46
-322.10	493.11
-320.30	503.54
-321.70	502.34
-320.10	485.50
-319.07	492.48
-317.96	494.53
-311.57	483.20
-326.87	500.56
-313.33	501.47
-314.03	503.10
-313.77	494.64
-328.27	507.77
-322.00	494.82
-315.33	489.98
-323.73	496.00
-320.50	494.68
-310.90	496.17
-318.27	496.15
-319.07	487.65
-317.76	489.18
-317.07	506.16
-325.60	501.86
-324.73	498.47
-323.17	491.35
-328.47	489.68
-317.93	486.11
-317.50	499.12
-320.20	496.90
-322.73	493.89
-318.37	493.93
-325.46	492.36
-311.46	488.04
-322.00	491.06
-316.70	493.60
-324.10	489.24
-319.57	490.03
-320.03	491.44
-315.93	489.46
-312.53	501.19
-318.80	485.07
-321.26	496.82
-309.80	487.58
-318.93	497.21
-318.73	501.96
-315.17	496.92
-315.43	491.21
-319.47	492.88
-319.80	493.29
-313.40	497.61
-314.93	496.55
-319.10	503.59
-317.43	497.24
-327.96	494.14
-326.03	493.48
-325.43	495.93
-337.07	491.89
-316.27	497.51
-318.80	500.88
-309.43	510.26
-310.30	493.47
-314.83	487.78
-324.40	503.18
-312.20	491.80
-320.76	504.46
-315.10	494.00
-321.77	497.39
-321.50	505.56
-327.67	498.76
-305.67	496.34
-312.40	507.32
-322.50	509.11
-318.80	515.23
-318.90	491.96
-319.57	497.85
-316.90	516.13
-318.50	508.46
-319.30	512.16
-308.80	507.03
-318.90	504.96
-305.43	509.35
-325.90	509.17
-320.23	507.24
-322.80	512.86
-310.40	500.94
-319.10	493.77
-308.20	502.47
-318.10	502.30
-312.53	504.99
-311.50	501.73
-324.43	502.89
-309.80	502.14
-313.40	492.43
-312.07	509.41
-325.93	501.72
-315.03	514.94
-312.40	510.05
-317.80	508.34
-320.67	509.24
-321.27	510.85
-306.73	493.86
-323.97	507.45
-328.63	510.02
-317.27	497.28
-317.03	502.23
-315.33	505.05
-322.46	494.72
-332.63	507.56
-324.17	512.47
-322.77	501.14
-313.37	508.09
-316.90	500.08
-312.87	511.42
-320.57	512.83
-319.70	519.28
-309.40	503.73
-317.70	511.09
-328.73	522.10
-318.17	508.52
-319.23	502.71
-317.80	496.62
-322.90	510.19
-321.33	494.70
-311.43	497.61
-316.13	510.84
-317.67	504.97
-316.40	511.19
-315.50	503.91
-324.43	505.33
-324.80	501.33
-315.90	515.83
-316.83	497.81
-329.86	513.48
-323.50	507.14
-327.57	515.71
-324.03	511.64
-316.77	503.16
-324.53	503.98
-319.76	505.33
-315.23	500.97
-312.63	502.81
-322.10	506.52
-315.30	507.01
-318.96	513.18
-325.83	503.06
-317.40	502.56
-335.86	504.87
-332.00	508.06
-316.30	506.28
-322.63	503.88
-318.43	495.24
-324.57	500.64
-322.07	513.40
-325.93	496.83
-320.33	498.25
-326.77	505.80
-324.23	504.91
-328.57	503.91
-331.20	507.47
-340.96	516.62
-336.97	505.16
-323.03	511.24
-331.33	502.58
-328.90	503.03
-328.23	505.35
-326.43	494.23
-317.43	509.19
-322.00	495.68
-329.93	492.74
-317.43	499.88
-323.73	508.53
-328.40	496.95
-331.83	502.40
-332.43	506.85
-327.27	511.60
-332.40	504.42
-337.30	512.15
-335.33	510.58
-318.03	515.53
-329.70	494.78
-321.33	506.14
-334.03	506.82
-330.13	505.40
-334.67	508.81
-326.80	500.30
-327.03	494.39
-329.10	503.12
-331.70	512.09
-326.36	503.57
-328.67	510.35
-328.13	513.96
-320.17	509.47
-332.00	507.49
-335.70	505.46
-330.73	497.71
-323.77	501.09
-337.23	504.97
-322.30	499.50
-334.70	496.57
-333.37	487.62
-331.20	509.03
-328.63	500.93
-339.13	508.73
-336.73	507.78
-330.46	508.46
-341.70	498.82
-334.63	499.86
-335.97	508.57
-334.63	501.61
-343.00	506.82
-338.13	501.55
-327.10	496.21
-338.33	496.60
-331.93	506.98
-333.93	505.51
-335.87	485.57
-334.23	500.52
-332.57	514.53
-337.97	496.99
-330.13	505.01
-345.57	497.95
-340.70	503.81
-330.73	491.92
-343.53	509.57
-335.13	502.69
-340.70	496.76
-346.30	507.33
-338.50	493.53
-345.77	500.14
-323.17	508.07
-332.10	500.09
-344.73	502.03
-345.27	514.48
-343.70	498.86
-337.96	493.89
-346.07	504.46
-332.73	498.40
-331.73	505.10
-348.23	507.72
-350.33	505.80
-344.73	492.21
-336.77	486.54
-336.50	493.19
-335.23	499.84
-350.37	495.92
-344.60	498.57
-346.67	495.46
-342.63	485.81
-338.67	501.99
-338.30	501.85
-331.43	497.68
-336.63	494.69
-330.13	487.50
-336.20	486.30
-340.90	491.29
-341.73	489.10
-341.20	505.03
-344.77	499.81
-343.86	507.26
-340.96	500.39
-338.03	505.57
-339.80	497.00
-334.53	499.62
-338.50	497.44
-340.60	476.70
-335.37	493.91
-343.10	503.67
-330.96	502.47
-335.73	505.10
-328.20	488.65
-346.53	502.64
-349.07	496.05
-338.13	496.16
-330.03	491.03
-339.37	500.10
-333.93	488.22
-338.33	493.59
-341.30	496.62
-332.67	494.67
-328.27	506.57
-337.50	503.06
-335.10	496.04
-332.63	496.91
-338.20	504.41
-327.46	507.72
-342.93	498.67
-341.77	497.39
-330.60	519.48
-331.27	506.87
-333.73	514.32
-335.73	509.19
-333.16	514.59
-339.20	501.92
-332.96	498.67
-337.53	506.46
-336.23	503.79
-335.40	508.14
-337.97	499.36
-335.17	509.76
-329.86	504.39
-326.77	496.49
-331.83	501.02
-321.43	502.65
-332.26	513.66
-329.80	501.12
-329.57	516.02
-335.57	501.58
-325.07	500.71
-329.03	500.44
-335.90	517.20
-339.13	492.22
-339.70	506.32
-330.13	511.90
-331.37	508.39
-335.93	502.69
-334.90	517.49
-339.33	491.81
-330.30	507.13
-338.70	506.91
-337.77	506.19
-330.50	512.37
-322.07	503.19
-339.63	508.12
-336.40	512.57
-335.23	514.27
-338.63	507.65
-338.90	503.94
-334.40	507.16
-340.57	510.70
-339.80	516.31
-333.30	507.37
-336.43	520.24
-344.97	518.07
-339.97	511.75
-328.77	512.75
-338.13	513.27
-333.30	500.09
-345.13	509.99
-338.20	516.21
-330.40	505.83
-332.03	501.80
-341.10	501.31
-336.33	520.40
-334.20	506.57
-341.57	505.06
-341.60	514.53
-347.73	516.55
-342.13	521.66
-336.07	497.10
-350.96	512.94
-341.27	507.69
-345.40	497.35
-343.87	508.77
-355.83	507.50
-342.86	517.41
-345.20	514.96
-350.40	517.81
-349.20	519.33
-358.10	512.56
-348.40	502.53
-349.07	510.27
-350.03	504.22
-340.10	495.84
-347.43	496.85
-354.80	501.04
-351.27	500.65
-349.07	502.05
-356.50	505.10
-349.33	501.48
-347.53	502.26
-347.33	491.09
-356.83	500.25
-347.57	504.08
-348.30	501.58
-351.70	500.70
-357.63	503.49
-345.63	493.97
-342.80	506.45
-357.17	486.51
-339.00	496.62
-345.43	494.69
-348.43	486.78
-359.90	504.37
-353.37	499.75
-350.13	500.50
-350.83	497.60
-349.50	500.45
-339.67	484.85
-346.50	496.42
-340.03	491.74
-340.00	493.14
-347.10	495.79
-345.73	488.30
-340.93	487.00
-361.23	480.80
-350.03	486.77
-352.33	492.12
-351.27	483.61
-348.20	481.37
-359.70	506.99
-354.77	476.84
-353.37	485.32
-358.13	501.13
-351.07	481.10
-347.90	504.83
-355.27	491.42
-364.40	489.96
-354.10	486.72
-350.70	489.35
-364.87	494.66
-362.27	490.95
-356.57	487.26
-363.70	485.42
-355.90	479.76
-348.53	492.09
-350.53	484.76
-362.33	485.15
-363.37	490.60
-364.37	482.80
-352.60	486.59
-362.83	486.22
-365.80	489.56
-363.17	484.55
-365.33	478.35
-366.50	488.93
-371.90	478.35
-372.70	491.53
-360.13	485.11
-375.73	478.62
-376.83	492.74
-367.13	487.03
-376.37	487.49
-371.53	480.67
-372.37	497.06
-365.77	490.22
-365.63	488.23
-368.93	491.14
-371.96	498.87
-379.77	490.04
-378.60	488.57
-368.10	479.96
-376.50	484.54
-374.43	483.70
-384.30	477.89
-380.73	508.83
-372.63	498.71
-374.93	493.18
-367.03	491.59
-374.60	469.31
-369.57	494.10
-378.90	498.27
-368.60	473.53
-385.47	499.36
-392.10	499.95
-370.03	486.51
-378.00	484.55
-375.27	496.62
-385.23	486.90
-383.37	486.86
-386.70	486.24
-375.40	493.77
-379.83	489.41
-388.13	486.54
-389.10	485.85
-388.73	488.77
-384.67	489.31
-386.73	492.57
-383.73	479.68
-386.86	487.70
-388.20	475.39
-397.80	493.53
-379.27	493.55
-379.13	477.98
-394.87	484.26
-388.97	482.26
-378.83	476.34
-391.23	477.71
-387.83	490.42
-385.33	497.61
-383.80	478.95
-376.87	480.82
-389.57	481.09
-381.67	494.65
-382.40	476.46
-382.83	480.93
-391.37	470.29
-390.33	483.82
-375.23	479.46
-392.93	488.39
-392.36	491.96
-386.67	493.81
-389.33	479.66
-389.83	496.31
-388.20	499.10
-388.40	489.19
-389.10	496.40
-393.40	470.16
-396.13	483.09
-394.00	481.85
-407.63	481.34
-394.63	482.10
-391.47	476.75
-391.07	476.40
-391.33	486.94
-397.00	494.14
-388.70	490.20
-388.80	489.58
-399.17	487.32
-382.17	481.96
-392.43	488.09
-395.67	484.00
-396.07	482.55
-400.00	474.89
-393.87	489.54
-397.17	466.54
-397.93	476.89
-387.33	479.22
-394.63	470.66
-392.83	479.82
-396.47	493.01
-396.10	472.57
-383.70	477.27
-396.33	473.36
-389.80	482.80
-399.37	491.28
-393.80	490.12
-395.60	467.58
-397.43	470.74
-391.67	475.82
-393.33	475.61
-403.97	490.17
-396.30	483.43
-395.77	479.17
-400.17	484.14
-391.93	489.92
-390.00	474.27
-397.00	491.08
-400.46	480.97
-400.67	492.06
-397.90	477.71
-395.87	491.82
-393.80	484.98
-404.67	483.75
-402.50	477.44
-395.86	469.69
-405.43	470.76
-399.83	483.49
-398.97	493.24
-402.10	491.81
-402.90	492.93
-397.00	487.31
-400.53	491.16
-402.63	481.35
-412.70	496.86
-414.63	481.49
-409.67	487.90
-406.63	487.20
-400.83	489.49
-404.27	483.22
-398.27	488.23
-403.13	483.21
-407.57	481.33
-398.93	489.92
-402.03	499.55
-401.17	491.93
-399.83	488.35
-388.33	495.94
-394.43	498.63
-402.10	488.66
-402.93	490.62
-402.43	492.68
-411.17	492.63
-406.67	476.24
-404.73	496.17
-398.46	498.75
-393.50	488.41
-409.30	505.15
-409.67	480.10
-401.73	501.96
-408.50	499.19
-397.07	501.19
-414.17	495.47
-407.36	501.16
-392.93	489.40
-400.27	486.46
-406.77	505.90
-397.73	506.30
-407.60	497.49
-406.43	492.15
-399.77	484.03
-399.96	495.15
-411.53	495.08
-407.23	499.72
-404.93	492.35
-399.90	485.61
-397.20	492.64
-412.93	505.29
-409.03	485.48
-402.03	499.87
-422.13	496.74
-412.46	493.73
-400.23	502.04
-408.10	488.17
-405.93	495.97
-393.77	504.01
-406.70	497.13
-408.53	504.14
-407.17	504.25
-406.83	500.18
-410.30	504.10
-393.90	498.87
-400.23	495.63
-405.90	503.34
-405.80	502.05
